article_id,label
0486774001,sweatshirt
0485240010,nail
0489905001,broom
0480627011,wool
0488015002,sock
0485688015,swimming_trunks
0489001015,diaper
0480581025,wool
0486723001,mailbag
0487052028,sock
0484767010,wool
0481540001,necklace
0484538002,jean
0482217001,gown
0488614012,wool
0485537034,sweatshirt
0485176007,jean
0489217003,clog
0487050032,bow_tie
0483597002,hamper
0481696001,buckle
0485551014,sweatshirt
0485553005,velvet
0480627022,jean
0485549013,wool
0485689008,wool
0488015026,puck
0485414005,necklace
0487800001,miniskirt
0486639011,wool
0484104005,jersey
0486765004,wool
0487206001,wool
0488320001,brassiere
0487052017,hair_slide
0481912041,envelope
0487750005,sweatshirt
0489838010,swimming_trunks
0488016029,sock
0487800051,doormat
0482638003,sandal
0487724001,overskirt
0488697015,scabbard
0488016033,sock
0480304005,jersey
0484205017,cardigan
0487937002,bib
0484406007,sweatshirt
0488991006,brassiere
0485551009,pajama
0485544023,jersey
0485678050,prayer_rug
0488561035,wool
0482263002,wool
0488628003,velvet
0484644003,knee_pad
0486639009,handkerchief
0483290003,sweatshirt
0484398062,jean
0485683007,swimming_trunks
0487800005,swimming_trunks
0488697038,letter_opener
0487750038,wool
0485546024,jersey
0488015035,parachute
0485549018,jean
0485542016,wallet
0480121009,sock
0484644004,wool
0487205016,jigsaw_puzzle
0485539028,swimming_trunks
0481781001,sunglasses
0487050028,running_shoe
0488697024,scabbard
0487053028,hair_slide
0485115001,wool
0488012012,sock
0484205004,jean
0484398026,mortarboard
0487722007,brassiere
0487206022,sock
0487275021,handkerchief
0484260003,miniskirt
0484108008,bath_towel
0484108014,sweatshirt
0481912036,Band_Aid
0487050034,sock
0489758005,hair_slide
0489838004,swimming_trunks
0485689001,jean
0487800004,wool
0484205018,jean
0481420010,wool
0488012013,Christmas_stocking
0486782003,mortarboard
0487052001,wool
0484205012,trench_coat
0485678021,swimming_trunks
0485539024,swimming_trunks
0482216001,wool
0485688005,swimming_trunks
0488561027,wool
0487053029,pinwheel
0485688010,swimming_trunks
0485689011,wool
0483093001,wool
0482130005,overskirt
0485673025,swimming_trunks
0487205023,sock
0484126004,bib
0485098001,wool
0489217007,clog
0486462008,necklace
0485539027,swimming_trunks
0485678037,envelope
0486186005,wool
0485973032,jersey
0488561036,wool
0482258005,wool
0481151014,velvet
0487937006,bib
0485539029,wallet
0487206011,pencil_box
0487207011,hatchet
0484766006,jean
0488012028,Christmas_stocking
0488015015,jersey
0485549004,swimming_trunks
0481771001,jersey
0483011005,miniskirt
0485240002,buckle
0485683024,miniskirt
0487800027,wallet
0487052011,sock
0486690001,chain_mail
0485746002,jersey
0485748001,wool
0485673023,swimming_trunks
0482207006,wool
0488016036,hair_slide
0483597003,sandal
0487206007,wool
0487207010,sock
0485552001,sweatshirt
0485591001,diaper
0481912020,sleeping_bag
0487050004,sock
0485678017,swimming_trunks
0485973039,vestment
0488561003,wool
0481245011,brassiere
0489436001,chiton
0487750016,wool
0488614019,bassinet
0480076005,bath_towel
0488697029,clog
0487932029,wallet
0481110019,brassiere
0485726001,suit
0485551003,sweatshirt
0484104006,jersey
0480576008,velvet
0485542030,plastic_bag
0481912023,doormat
0483290004,wool
0488561037,paper_towel
0485546019,wool
0486755001,vestment
0485542004,knee_pad
0483283020,brassiere
0489001011,stole
0487050043,sock
0481147001,knee_pad
0487050025,wool
0484398056,velvet
0487932023,swimming_trunks
0485542028,Band_Aid
0483373005,wool
0480093001,Band_Aid
0487750023,sweatshirt
0485678020,swimming_trunks
0485537024,jersey
0483645004,purse
0487800028,wallet
0485683025,wallet
0488012001,sock
0485678055,wool
0485691007,wool
0482194001,swimming_trunks
0483290001,jersey
0487937003,wool
0488015003,Christmas_stocking
0485683023,wallet
0485689017,sweatshirt
0485678034,swimming_trunks
0487051001,mitten
0487800026,doormat
0487053025,parachute
0483082001,sandal
0488016010,sock
0488012032,electric_guitar
0485689031,wool
0488561038,wool
0487206009,bow_tie
0486633001,velvet
0486462007,necklace
0488544001,overskirt
0485554004,sweatshirt
0484644001,knee_pad
0488015024,jersey
0485673004,swimming_trunks
0485689028,jersey
0487205013,electric_guitar
0487207017,sock
0485549005,jean
0485726002,Windsor_tie
0485544013,jersey
0488697030,scabbard
0487205009,sock
0482207016,abaya
0485521001,miniskirt
0487207019,hair_slide
0485554009,wool
0487053021,puck
0485552003,jersey
0480576015,pajama
0484398024,wool
0484205016,wool
0489838001,chain_mail
0487051011,Christmas_stocking
0487205027,electric_guitar
0485544020,pajama
0486769001,sleeping_bag
0485553009,swimming_trunks
0481145002,jersey
0485678038,swimming_trunks
0482667002,Band_Aid
0487827007,jean
0484398018,wool
0482638006,wreck
0483082002,pencil_sharpener
0487052007,wool
0487800048,envelope
0485689027,sweatshirt
0484766005,swimming_trunks
0487052014,pick
0486214006,miniskirt
0485241012,water_bottle
0485241009,analog_clock
0487800003,swimming_trunks
0484104007,jersey
0482208002,cardigan
0480076008,sock
0488311001,velvet
0488178001,wool
0485546009,jersey
0487827009,jean
0485688018,swimming_trunks
0485688007,sleeping_bag
0485950005,knee_pad
0488561015,wool
0485553004,velvet
0483101001,diaper
0487800029,envelope
0487535002,wool
0487800014,wallet
0485544033,wool
0481754007,wool
0482660014,pencil_box
0488018019,hair_slide
0481550005,jersey
0487932024,jersey
0487722008,brassiere
0487827013,wool
0485746007,velvet
0483749007,wool
0488697004,clog
0489607004,lighter
0480582003,cardigan
0485455002,velvet
0488614007,wool
0487205004,Christmas_stocking
0485537026,swimming_trunks
0487050042,electric_guitar
0481912027,diaper
0485544021,jersey
0489838012,swimming_trunks
0485542015,Band_Aid
0486182001,wool
0489001014,poncho
0487932038,mailbag
0485544024,jersey
0481529007,jean
0485546030,jersey
0487050005,Christmas_stocking
0488546008,velvet
0485746009,wool
0488697013,clog
0488546003,wool
0487052026,jigsaw_puzzle
0487800032,wool
0487932032,bath_towel
0484647001,jean
0485544017,jersey
0488561026,wool
0485240007,digital_watch
0487206015,wool
0482031033,bulletproof_vest
0487050040,Christmas_stocking
0481781006,necklace
0485678041,jean
0488016016,electric_guitar
0485552010,sweatshirt
0485691001,wool
0488012014,shovel
0487932045,pencil_box
0487050037,electric_guitar
0482211002,jersey
0487800049,pencil_box
0486329007,apron
0485689035,apron
0487937004,bib
0488012002,sock
0485591004,hoopskirt
0488012017,pencil_box
0482258007,wallet
0481912026,bath_towel
0484398017,wool
0487205015,sock
0487800002,buckle
0485546025,jersey
0482638017,sandal
0483737006,miniskirt
0483283022,brassiere
0488016013,hair_slide
0488555002,fur_coat
0485546010,jersey
0487785002,apron
0488012019,sock
0481540003,hair_slide
0484767009,jean
0483064002,jean
0481110008,brassiere
0483633004,wool
0488012006,Christmas_stocking
0489435009,strawberry
0487800035,envelope
0489838009,wool
0488018001,hook
0488068001,wool
0485544008,mortarboard
0489435015,lemon
0533665001,running_shoe
0533404004,wool
0539291002,wool
0532578017,poncho
0537394001,velvet
0537462004,wool
0533589002,wool
0534181008,wool
0533261015,diaper
0539217024,wool
0534094003,wool
0534357015,jean
0537612005,wool
0535826006,miniskirt
0533518005,running_shoe
0537042002,wool
0533971001,wool
0538271001,wool
0532858002,wool
0534268005,velvet
0532275006,pajama
0537085009,sweatshirt
0537508002,sweatshirt
0531284023,jersey
0535711001,folding_chair
0539467002,trench_coat
0538142006,jean
0536139049,pajama
0535455003,wool
0531693001,buckle
0537448001,bulletproof_vest
0535478004,vestment
0531838001,stole
0535250008,brassiere
0535250002,brassiere
0536139053,swimming_trunks
0534182003,sweatshirt
0539026001,pencil_box
0533002001,jersey
0535682002,pajama
0533970004,wool
0539060003,wool
0533022038,diaper
0533022042,diaper
0538946003,mailbag
0539291004,swimming_trunks
0530168001,sweatshirt
0535878010,jean
0535905001,Loafer
0535602002,velvet
0539781001,wool
0536991003,wool
0533399001,wool
0530524003,wool
0537114001,wool
0533970003,wool
0533022020,diaper
0539060013,swimming_trunks
0539448001,bell_cote
0537893001,wool
0535488001,wool
0535031001,wool
0537612017,wool
0539472001,swimming_trunks
0531697001,brassiere
0539387007,wool
0539217011,wool
0533404017,wool
0533491008,ashcan
0537766005,mailbag
0539470001,swimming_trunks
0531284003,swimming_trunks
0536584002,purse
0535143002,velvet
0536139029,pajama
0539723003,jean
0536385001,wool
0536946001,wool
0534164024,apron
0536385004,wool
0537612026,poncho
0537346013,wool
0537722001,wool
0539290014,jersey
0537612028,wool
0537708002,stole
0538680001,hair_slide
0537688002,wool
0530776001,overskirt
0537766007,breastplate
0536139012,wool
0539290008,sweatshirt
0536663005,sandal
0531310002,wool
0537901001,jersey
0533388007,academic_gown
0535600002,brassiere
0535877016,pill_bottle
0539357022,wool
0534164011,strainer
0539724006,wool
0539189001,jean
0534164002,mailbag
0533923003,sweatshirt
0539241003,wool
0534164035,bulletproof_vest
0539217010,wool
0539723042,jean
0539177002,wool
0533406005,jean
0531665012,wool
0537545001,velvet
0537544002,wool
0531526002,miniskirt
0533872001,bearskin
0530096001,bubble
0534307001,miniskirt
0533404021,toilet_tissue
0531615007,wool
0535035001,poncho
0533749001,knee_pad
0534071010,wallet
0533349006,bulletproof_vest
0533766001,jean
0535614001,fur_coat
0538438002,buckle
0534533001,overskirt
0534205002,wool
0534908002,stole
0530427001,wool
0533022015,diaper
0537060001,wool
0536524001,sleeping_bag
0539357007,swimming_trunks
0533261026,screw
0531284008,wool
0539217003,wool
0533261010,poncho
0537553001,wool
0531284011,jersey
0533404010,sweatshirt
0538458001,wool
0536505003,wool
0537895008,wool
0534025001,swimming_trunks
0539025001,cardigan
0538442001,miniskirt
0533752001,jean
0537116001,cloak
0533425001,wool
0538993003,jean
0530096002,spider_web
0533261018,wool
0532126001,paper_towel
0537612023,bulletproof_vest
0535722002,wool
0531195001,miniskirt
0536139003,Windsor_tie
0533618007,sarong
0531284005,sweatshirt
0537840001,wool
0539816001,jean
0536992001,sweatshirt
0534219001,wool
0535724003,brassiere
0533022041,wool
0533022014,shower_cap
0537346015,wool
0536505002,velvet
0530535002,poncho
0531670001,overskirt
0532858001,mitten
0534956003,wool
0533172001,mailbag
0535616005,jersey
0537688010,wool
0530235014,miniskirt
0532578008,wool
0534181005,wool
0539217017,wool
0539092001,scale
0535488012,wool
0538634001,wool
0533215001,wool
0539816002,jean
0538993002,swimming_trunks
0539366002,poncho
0537612033,velvet
0539368007,wool
0536410004,wool
0535726005,jean
0538358019,scabbard
0534164018,jersey
0534316002,miniskirt
0536139084,wool
0534255002,jersey
0537738003,envelope
0530235010,wool
0532012001,brassiere
0536325001,brassiere
0538680002,lycaenid
0530953015,bulletproof_vest
0535877021,bubble
0536534001,brassiere
0537064001,poncho
0533404050,wool
0535716001,poncho
0534082001,wool
0535877013,screw
0538993007,jean
0530235015,diaper
0537612022,sweatshirt
0537839003,brassiere
0533406024,swimming_trunks
0539245002,wool
0537612027,sweatshirt
0532147001,fur_coat
0531417003,wool
0535253005,brassiere
0536139060,wool
0531305001,jean
0534210006,wool
0535455002,velvet
0532578028,wool
0534164023,mailbag
0535877019,modem
0536699005,jean
0530535004,poncho
0537612016,sweatshirt
0535660005,velvet
0535555003,wool
0539357005,swimming_trunks
0530028001,Loafer
0533393003,wool
0539060008,wool
0531665004,bulletproof_vest
0534165010,bib
0535488005,wool
0539217025,wool
0532974005,wool
0530082001,coil
0539368002,wool
0533260002,ski_mask
0532578016,stole
0538585001,swimming_trunks
0538706001,wool
0537688007,wool
0537183003,bath_towel
0537895004,sweatshirt
0536896001,poncho
0533329005,cardigan
0534044007,wool
0531565001,teddy
0537085010,apron
0534047002,sweatshirt
0539351001,jersey
0533364001,vestment
0533404029,wool
0534258001,velvet
0530093001,wool
0535726007,jean
0539483001,bassinet
0533022037,wool
0538598001,wool
0530476001,wool
0534181007,trench_coat
0532954002,whistle
0536933001,wool
0533403001,bulletproof_vest
0533426001,wool
0531284012,handkerchief
0536798004,sweatshirt
0539368001,bath_towel
0533261006,diaper
0530166001,sandal
0534164013,apron
0536821004,wool
0532851002,wool
0539522002,pencil_box
0537076006,wool
0535146002,poncho
0539368004,wool
0533236001,wool
0533775002,wool
0539333001,apron
0532612003,jersey
0530235027,envelope
0537612032,wool
0534975003,poncho
0536139037,pajama
0539060030,jean
0539286001,wool
0536970007,velvet
0533393004,jean
0539878003,purse
0539366010,sweatshirt
0538861005,hoopskirt
0532044001,miniskirt
0530235026,jigsaw_puzzle
0539470002,swimming_trunks
0530232001,nail
0532421001,knot
0530953006,brassiere
0536990010,swimming_trunks
0533388008,jersey
0532928001,wool
0533376001,mask
0539217001,sweatshirt
0537346001,wool
0534224001,stole
0537461003,wool
0535922001,wool
0539366009,sweatshirt
0539514001,jean
0537896003,chainlink_fence
0533261004,diaper
0536139034,Windsor_tie
0531838002,wool
0530863003,stole
0530665001,wool
0536410003,wool
0534357013,jean
0537085006,sweatshirt
0533135004,swimming_trunks
0533329004,sweatshirt
0533261020,diaper
0539542001,jean
0530677001,necklace
0539357029,jean
0539008001,swing
0530235020,handkerchief
0539143002,sweatshirt
0537018003,sweatshirt
0533404014,buckle
0539366003,sweatshirt
0533618005,nail
0533022039,wool
0538699007,sweatshirt
0533674004,sandal
0532098018,jersey
0536860002,wool
0536970005,velvet
0536699007,jean
0535016001,miniskirt
0537085011,swimming_trunks
0538272001,cardigan
0531394001,wool
0539368006,wool
0534142002,swimming_trunks
0539404002,bulletproof_vest
0537766003,jersey
0538271004,wool
0533608001,wool
0538813002,jean
0535478003,wool
0538592001,velvet
0531509004,wool
0539242001,wool
0531284013,pajama
0534071004,swimming_trunks
0534071001,knee_pad
0536664002,wool
0534181010,wool
0531565003,bath_towel
0536522001,wool
0539217021,wool
0537163001,wool
0537116011,wool
0533932004,jersey
0537116004,sweatshirt
0532224001,safety_pin
0538283002,poncho
0538358018,clog
0531710001,poncho
0538861004,velvet
0537612031,wool
0537346011,wool
0536494001,trench_coat
0537461002,knee_pad
0536385003,wool
0533404027,wool
0533406030,jean
0530176002,wool
0535783003,wool
0532877001,wool
0533329011,jersey
0532965007,swimming_trunks
0532098013,jersey
0530235031,envelope
0533294012,jersey
0535876002,wool
0538993005,velvet
0536139038,velvet
0537395001,sweatshirt
0539032001,wool
0539357004,swimming_trunks
0538226001,velvet
0532068002,brassiere
0534181012,wool
0538592006,Christmas_stocking
0533675003,clog
0533261032,wool
0534122001,swimming_trunks
0535488020,wool
0539412003,wool
0537119003,jean
0537612012,wool
0536699003,jean
0532877002,wool
0539387002,wool
0537060003,fur_coat
0537507002,wool
0533981002,velvet
0532578029,wool
0537034002,sarong
0533022022,wool
0532954003,Petri_dish
0535682001,poncho
0533421001,jean
0539307001,beer_bottle
0537535003,bulletproof_vest
0539723028,jean
0530953024,brassiere
0532123001,remote_control
0536896002,wool
0534181003,trench_coat
0536139028,pajama
0538584006,wool
0539290013,wool
0538628001,wool
0534094002,wool
0538161001,bonnet
0538522009,sweatshirt
0539290003,wool
0534258004,velvet
0539357014,swimming_trunks
0538447001,shovel
0530928001,wallet
0537895001,wool
0538280002,apron
0533393002,wool
0536699006,jean
0537901004,jersey
0533329008,wool
0536720003,velvet
0539536001,jean
0532736001,wool
0538929004,velvet
0537074001,cowboy_boot
0535712003,brassiere
0534583001,sweatshirt
0537350002,wool
0535650001,sweatshirt
0537076007,sock
0537545003,velvet
0534210008,swimming_trunks
0531284032,pajama
0536584001,purse
0532046001,swimming_trunks
0539475002,jean
0538447004,brassiere
0535162003,brassiere
0535616010,jersey
0539217016,wool
0531907001,jean
0535264001,mitten
0537920001,stole
0535789002,apron
0531510004,miniskirt
0538704001,jersey
0530302001,brassiere
0530729006,rubber_eraser
0536314001,wool
0535491001,binder
0538976005,wool
0530544002,brassiere
0532965004,wool
0536139011,pajama
0538976001,wool
0537961009,wool
0533406043,jean
0539357028,swimming_trunks
0537815001,velvet
0535480003,velvet
0537085007,wool
0533022021,wool
0538908001,jean
0536475002,velvet
0533261030,poncho
0535877014,remote_control
0537439001,academic_gown
0531284035,pajama
0533775003,wool
0534936001,mailbag
0531551002,wool
0533406023,miniskirt
0535714001,diaper
0533518002,Loafer
0533022033,wool
0531837001,wool
0539060032,swimming_trunks
0537507003,wool
0533404019,cardigan
0536358002,strainer
0534118002,wool
0535480002,velvet
0537900001,wool
0530235019,diaper
0539060026,wool
0535176003,jean
0537930002,velvet
0535390002,wool
0534361004,sweatshirt
0534044003,sleeping_bag
0539723013,jean
0539179001,wool
0536162002,miniskirt
0535035002,sweatshirt
0536139010,pajama
0533329016,jersey
0536663006,hatchet
0539472002,swimming_trunks
0533261009,diaper
0533022006,wool
0532275001,jean
0539296005,wool
0536375003,wool
0539878001,wool
0539060028,wool
0536396004,poncho
0533406042,jean
0539448002,velvet
0530953003,brassiere
0537052001,sweatshirt
0538358020,clog
0534044005,wool
0533261021,whistle
0535488019,pajama
0535600003,brassiere
0533401002,wool
0539291001,wool
0539474002,sweatshirt
0533746001,jean
0530953018,brassiere
0536491002,wool
0533674005,Loafer
0537116012,stole
0539723019,sweatshirt
0535278002,ski_mask
0536930001,jersey
0539060017,wool
0534181001,wool
0532970001,breastplate
0533406020,jean
0532205003,Windsor_tie
0537085022,mailbag
0535025001,trench_coat
0531273002,poncho
0536941001,wool
0530166003,punching_bag
0533925001,lighter
0533404030,wool
0534357005,jean
0533406011,jean
0537907003,wool
0530030003,paintbrush
0534239001,wool
0537114003,wool
0534184001,wool
0532102011,lacewing
0537463002,sweatshirt
0538275001,velvet
0537688004,poncho
0538468002,wool
0533784002,velvet
0537535001,cardigan
0531615005,wool
0532275005,jean
0539723001,jean
0539412002,sweatshirt
0533406044,jean
0537688015,wool
0539357021,jean
0533844001,jean
0532102013,clog
0533261017,poncho
0532965006,sweatshirt
0539209001,velvet
0534071009,swimming_trunks
0533135005,velvet
0533022009,wool
0538976002,wool
0537346022,wool
0538358026,clog
0532999001,wool
0530687001,hair_slide
0530554001,wool
0531284014,sweatshirt
0531284007,jersey
0531684001,swimming_trunks
0532851001,hair_slide
0533022044,wool
0531310001,wool
0533518001,sock
0533022023,diaper
0536139014,swimming_trunks
0539060024,wool
0532102012,puck
0538594001,hair_slide
0531665014,bulletproof_vest
0537672001,envelope
0533388010,jersey
0533294007,jersey
0536410001,wool
0536139058,pajama
0534720001,velvet
0537034001,pajama
0536410002,wool
0533022036,diaper
0539723006,jean
0533261031,wool
0536139063,jean
0537119002,suit
0533784001,brassiere
0536917002,velvet
0530054002,poncho
0533218002,velvet
0535610002,pajama
0539465004,miniskirt
0534164036,bulletproof_vest
0534165008,mailbag
0534164032,apron
0532059001,wool
0536139042,pajama
0532965001,jersey
0532224002,corkscrew
0534373001,kimono
0530235028,diaper
0535429002,wool
0539143001,sweatshirt
0535826003,velvet
0539032003,wool
0533589001,wool
0531546001,wool
0537670001,cassette
0532610001,chain_mail
0531697002,brassiere
0534052001,hair_slide
0539723004,jean
0533970010,wool
0533261024,parachute
0536651002,wool
0537395004,sweatshirt
0532537002,wool
0539744001,sandal
0539217008,poncho
0533022027,diaper
0534164034,abaya
0536139046,pajama
0539290011,wool
0538592002,brassiere
0531284022,sweatshirt
0533022040,sweatshirt
0538458004,wool
0534306003,overskirt
0533404006,wool
0532800003,wool
0534210011,miniskirt
0535724005,brassiere
0533022003,wool
0534164027,wool
0539723029,jean
0534164001,brassiere
0530953022,bulletproof_vest
0537688013,wool
0533404046,wool
0539446001,overskirt
0533404002,wool
0539387004,poncho
0534996001,bulletproof_vest
0531835001,wool
0539290015,wool
0536491001,jersey
0531835002,wool
0533329014,jersey
0536934002,wool
0531551001,bonnet
0539787001,overskirt
0534037001,wool
0537085016,wool
0536697001,bulletproof_vest
0533157001,swimming_trunks
0537961001,wool
0532102015,Band_Aid
0532578020,wool
0535253001,brassiere
0537394002,jean
0530345001,sweatshirt
0539647001,poncho
0533022032,poncho
0533002005,abaya
0539241004,wool
0533386001,jean
0533329009,jersey
0536656001,wool
0537116009,wool
0537839009,brassiere
0530045001,wool
0534021002,wool
0533406045,cleaver
0538283005,jersey
0533406025,jean
0537878001,wool
0531273001,poncho
0533570002,miniskirt
0539723014,wool
0535176001,sock
0538358023,hammer
0538447003,broom
0539293003,wool
0532846001,velvet
0530235013,Christmas_stocking
0535512003,wool
0538826001,wool
0534357004,jean
0534118001,sweatshirt
0532800001,wool
0538905010,wool
0539357027,swimming_trunks
0532877003,wool
0538977001,cardigan
0534047003,wool
0537896002,chainlink_fence
0530953012,brassiere
0534268004,velvet
0536663007,nail
0539286002,wool
0535401001,wool
0538931002,bolo_tie
0538976004,wool
0530165001,velvet
0536139055,Windsor_tie
0538706002,wool
0537098001,wool
0539151001,wool
0530235021,Christmas_stocking
0538275003,velvet
0537103004,velvet
0535388003,poncho
0533294015,jersey
0538358016,clog
0535783001,wool
0539239002,velvet
0539060018,wool
0534044009,swimming_trunks
0539357020,swimming_trunks
0538272004,velvet
0538701003,jersey
0535164005,poncho
0530863004,overskirt
0539060009,bulletproof_vest
0537085012,wool
0537912001,wool
0536937001,wool
0536139051,pajama
0533388011,stole
0533502002,jersey
0539060025,wool
0539723043,jean
0538317001,wool
0533022025,diaper
0537612029,wool
0530729007,wool
0537346004,wool
0539723038,jean
0539296001,cardigan
0533542005,poncho
0535478002,wool
0535029001,wool
0537346014,wool
0533230002,wool
0531366001,swimming_trunks
0533404049,wool
0537085013,wool
0533388006,jersey
0532851005,bow_tie
0536163002,velvet
0531094002,apron
0537018001,poncho
0534014001,caldron
0534357002,jean
0531509001,wool
0534182001,wool
0532974011,swimming_trunks
0535478001,kimono
0535390001,jean
0534164003,velvet
0534044001,sweatshirt
0536139006,swimming_trunks
0538699002,bulletproof_vest
0534181002,wool
0533261034,diaper
0532578009,poncho
0537058002,velvet
0538790001,mitten
0533261025,wool
0532275010,jean
0537065001,wool
0539197011,starfish
0533975001,miniskirt
0535388004,wool
0539291010,wool
0533746003,jean
0536201001,wool
0536991001,poncho
0539723010,wool
0534210007,swimming_trunks
0532858003,wool
0538358027,puck
0537058001,pajama
0538541003,wool
0530235009,wallet
0533349001,mailbag
0533406036,jean
0531228001,wool
0533349003,diaper
0537395006,wool
0534181009,wool
0530953014,plastic_bag
0533218004,wool
0536139057,pajama
0537085005,mailbag
0533406012,jean
0537732005,velvet
0533261023,envelope
0537732002,velvet
0532803001,wool
0539869001,velvet
0531284024,sweatshirt
0535488011,wool
0535429001,velvet
0533970002,wool
0537085001,velvet
0533294014,diaper
0539844004,clog
0531394004,wool
0531303004,wool
0539013002,jersey
0531665013,bulletproof_vest
0532275009,jean
0533404042,wool
0537183005,stole
0538929002,wool
0535726004,jean
0538280005,chain_mail
0537462001,pajama
0539366001,sweatshirt
0536901004,cuirass
0539844007,clog
0531862003,jean
0537817012,hair_slide
0531615002,overskirt
0539060023,wool
0535480001,velvet
0539475001,jean
0533329012,wool
0539723039,jean
0530945001,wool
0537766002,bulletproof_vest
0533303001,cardigan
0530035001,web_site
0538280001,wool
0534164033,apron
0535431001,wool
0538522001,sweatshirt
0538584012,sweatshirt
0534046001,jersey
0534661003,velvet
0532921003,wool
0535478005,jersey
0535602004,sarong
0536139047,swimming_trunks
0532578030,poncho
0537896001,fire_screen
0537346026,wool
0535488009,wool
0533406008,swimming_trunks
0538673001,nail
0539060019,wool
0532098001,jersey
0539293002,wool
0539217022,wool
0538578001,vestment
0531615009,sweatshirt
0534724002,stole
0537076004,clog
0538996001,wool
0533406040,safety_pin
0533523002,velvet
0537479003,Band_Aid
0535198001,stole
0535488010,wool
0533329013,jersey
0538283004,poncho
0532275008,velvet
0538699001,bulletproof_vest
0539723008,jean
0536246001,lighter
0539242002,wool
0537346020,wool
0535488014,wool
0536139048,Windsor_tie
0534047001,poncho
0534164030,apron
0537895002,sweatshirt
0533022001,wool
0533261013,paper_towel
0530235011,diaper
0533407001,jean
0538458002,wool
0536139009,jean
0539189002,jean
0533230001,wool
0531284025,pajama
0533329006,bib
0535124003,velvet
0532851004,doormat
0537851002,prayer_rug
0539961001,buckle
0538358001,running_shoe
0537183004,stole
0538358013,clog
0530637001,jersey
0532578018,stole
0537350008,wool
0539512001,jean
0533970007,wool
0539060037,wool
0530235033,diaper
0537461001,wool
0536968002,wool
0539191001,wool
0538541002,wool
0533393001,swimming_trunks
0539060022,lampshade
0537114002,sweatshirt
0537817011,hair_slide
0532578001,wool
0538905005,wool
0539225001,wool
0531219001,wool
0531615006,wool
0539217004,cardigan
0534181011,wool
0536663008,rocking_chair
0533835001,clog
0532858011,teddy
0534181006,wool
0539387001,wool
0536358001,whistle
0538133002,wool
0539446002,overskirt
0537955002,velvet
0539723007,jean
0531665009,bulletproof_vest
0538283001,poncho
0537688001,wool
0534665003,wool
0533329007,wallet
0533230003,wool
0531615001,wool
0539522001,scabbard
0537042001,wool
0534305001,wallet
0533923008,wool
0535124002,apron
0533218003,wool
0537479002,hatchet
0536952001,wool
0536092001,wool
0536139039,swimming_trunks
0536933002,wool
0533022034,diaper
0537738001,miniskirt
0532111001,jean
0531862001,jean
0530030001,paintbrush
0533702001,clog
0536139013,Windsor_tie
0532138001,Band_Aid
0536139067,wool
0531510002,miniskirt
0532578010,wool
0533261011,bib
0539290022,pencil_box
0537895005,wool
0533746002,jean
0530176001,wool
0534164029,bulletproof_vest
0533022031,wool
0531284028,sweatshirt
0533329015,jersey
0537925002,wool
0533717002,wool
0538468001,wool
0532955002,envelope
0539291014,diaper
0534164021,velvet
0537463003,sweatshirt
0537612014,sweatshirt
0537839004,brassiere
0532858010,mitten
0530315001,hatchet
0534359001,wool
0539878006,bath_towel
0530734001,stole
0536524006,sleeping_bag
0531490001,poncho
0533033001,necklace
0537076001,hammer
0537749001,swimming_trunks
0537612021,wool
0532921004,poncho
0531697003,brassiere
0538905011,jean
0533426002,wool
0535388001,wool
0533404035,wool
0534661004,abaya
0532068001,brassiere
0532578019,wool
0538142008,jean
0533406021,jean
0534164022,apron
0536720001,fur_coat
0536139054,wool
0539723005,jean
0535293001,trench_coat
0533329001,jersey
0538785003,jersey
0539357013,wool
0533329003,wool
0537346024,wool
0537076003,clog
0536139068,jean
0537619001,cardigan
0539217026,wool
0533261012,diaper
0534164019,Kerry_blue_terrier
0532740001,fur_coat
0531284020,sweatshirt
0533022024,wool
0533261027,diaper
0539471002,miniskirt
0534357008,jean
0537688014,wool
0537895003,velvet
0533329017,wool
0534316004,Windsor_tie
0533022002,sweatshirt
0531665010,bulletproof_vest
0536672001,wool
0532307002,swimming_trunks
0534044004,sweatshirt
0535827002,wool
0536139069,Band_Aid
0538296001,miniskirt
0533022030,wool
0536139071,jean
0538746001,cardigan
0538222001,chain_mail
0532955001,whistle
0538272002,overskirt
0536968001,wool
0536524004,fur_coat
0531510001,wallet
0533261022,diaper
0531394002,wool
0538522005,wool
0539483002,miniskirt
0537907002,stole
0539473001,wool
0536373001,sweatshirt
0535660003,velvet
0537085008,wool
0539412004,wool
0539144003,wool
0533274003,wool
0534164028,bulletproof_vest
0535388008,wool
0533833002,miniskirt
0539723040,jean
0539197012,starfish
0533404012,wool
0538258007,jersey
0531834002,wool
0539290002,wool
0537961002,wool
0535455001,wool
0531670002,velvet
0539197001,wool
0533261005,wool
0532683001,gasmask
0538142004,jean
0534182002,wool
0536163003,velvet
0538276001,wool
0530870001,wool
0533404032,wool
0535877018,pill_bottle
0535510002,mailbag
0536139001,sarong
0530362001,wool
0539466001,overskirt
0539723002,wool
0530483002,bulletproof_vest
0533022007,sweatshirt
0536139007,wool
0538704002,jersey
0532537001,wool
0534021001,miniskirt
0533981001,velvet
0533981004,stole
0537742001,miniskirt
0539060038,swimming_trunks
0538977002,wool
0539499002,clog
0531498006,mailbag
0537722004,wool
0539469001,wool
0534046002,jersey
0537691001,wool
0537612004,wool
0531284027,swimming_trunks
0537350004,wool
0536967001,wool
0536139070,swimming_trunks
